name,a,b,c,alpha,beta,gamma,rmse
4304580,18.55323216396363,13.269057625145503,10.804839108096996,94.13981241239759,95.94665662212273,90.66184462254674,0.6040418982448172
1515158,23.0522178121431,8.329453467815004,5.162869461026638,96.33392352279137,89.56131938987735,92.45164528289436,0.6042406564993386
1515453,11.524647638020294,8.189982132505724,7.445649743853326,93.05332039073579,93.64216084786933,91.0250239221216,0.6042499728135092
4108261,10.713131393850874,9.650688243188268,6.986415286910674,92.76895794786219,93.84854780416902,96.58096964209683,0.6042812153211127
2102148,11.051010601590784,8.404605112842182,6.445147153131864,95.05362699200245,94.57266941891717,93.53091759279266,0.6042932329401886
2208529,15.57258905354362,13.491384227712171,4.760255990422272,85.7540673170807,84.65483321738078,89.78947272073513,0.604300525199079
1513327,17.929001726102584,9.782205534922252,5.666502430408413,92.66655211609533,86.78531349985569,88.1831724512936,0.604348829805604
1514649,14.560460055805502,12.40707536099312,5.198976525160527,89.37556765639181,89.57666767493824,98.60961579430817,0.6045349917996768
2210531,11.74526417889741,12.526671302086482,12.110183045513429,109.99789957510883,100.77816204318512,100.99526568743421,0.6046442806959125
4321725,24.867233095101845,14.784450142605992,8.79231716880222,92.52583584575802,90.24498419197273,93.61292712133641,0.6046926988669664
2214831,14.443061535223345,9.968683398345322,5.867145976631727,92.9164559984356,92.29681070336972,94.18220301149428,0.6047320484462642
2217498,26.221211468240895,10.994914784455593,5.319007531421051,94.53522123893886,78.34375135070238,92.25697458368737,0.6047555446104438
2223128,19.273039081644217,10.377159673388523,4.067209129412328,85.26989975807376,72.09373821338032,87.3189550952512,0.6047800681558736
4072898,17.625282590139008,15.01717701980177,12.281348117533222,94.74801573984575,96.22971866261267,88.41186119706485,0.6047845116161704
2015306,10.469630365124834,9.252203965859314,8.685439633873328,101.17967988564274,102.75605448877104,97.694907895392,0.6048430596195767
1501964,14.011205855388072,12.446558387542169,11.038471808181159,99.1954376200547,98.46801853039183,89.42989090729913,0.6048668163987007
7111361,7.7152295107010085,6.12790879751999,5.133021031236833,95.62979644525547,96.6461440005189,94.08557857599794,0.6051110913460968
4316922,18.394751897354638,15.978826292668504,9.180023563465673,94.37046114702629,93.33387177485818,91.35104527127804,0.6054412805562706
1512208,24.775843114813828,12.758833141153216,3.978418058954255,91.29920935400607,67.60562983881769,89.99971604295992,0.6054739890449825
2006066,11.501043394891056,8.852845392907554,7.387128165571857,94.2501154693511,94.8031513790798,94.58597523145644,0.6061646349905973
4020486,14.925673955769474,12.306642956102486,11.26692884007447,98.75331247615921,97.92724698668482,90.36041762836615,0.6063805887554227
1514147,17.081402343514302,14.339497314797354,12.058079836499749,93.18803096430818,97.86813689747464,89.881614236439,0.6064354392718398
2200592,13.858181375754564,9.670130581032144,6.970046077792997,95.23378496739876,95.98382670356463,91.56860131880086,0.6064555752129406
1504074,19.38905365874676,11.146843859820612,10.189573286180968,93.86182806441448,93.9304765589048,91.47412624864896,0.6064774071208238
2217282,10.968413568026294,9.387191104486998,6.289880115980771,94.37826968081575,93.04098347977813,96.90362751229044,0.6066134407629759
2011179,11.421201407810772,8.974027627501458,4.099632113448492,88.5290744317495,91.66933420985316,93.03694894164222,0.6067124671808115
4105254,10.928389882126956,9.565745028264244,7.837939146253704,91.92017148242927,93.70985806816127,90.6236578133812,0.6068339971501401
4085541,18.35283219466191,17.34338076544043,8.813349352956058,93.12475715156837,93.34345076427498,89.91817735759872,0.606915418151535
4500369,8.171292632369159,7.298486679280553,6.640894159060757,98.7684029047534,98.86571592582541,98.66306076986355,0.6069701905379268
2237731,14.932656975673014,10.170991526896927,7.671693012000316,95.99571623642645,93.44505385707531,91.68549090082114,0.6073526699165434
4025616,12.501327144449498,11.51316803358395,6.992765525206875,91.8767704564618,89.37191247763703,89.9150893909495,0.6074224695967045
4511964,11.045497572300246,9.282562143039275,5.843375913319123,93.10640517040541,92.6316109627197,92.15290462945634,0.6075603899609819
2236873,17.7326722540368,12.289753365076436,9.728400904386024,93.54405452120004,93.38735474138481,93.25762807131281,0.6076170103396483
2008092,12.154923640865947,10.951503399709587,7.749187331126118,92.78312634183999,90.06242014264637,92.39904667502307,0.6076186700747601
4308980,9.93052787511125,8.196839528227388,6.9958465327777395,95.26819655836321,97.64074582472796,96.09481575866884,0.6078267341414754
7219111,14.677194706923501,7.9159476656181385,6.281712516297456,93.38950250796616,92.66235182661829,87.71646516089831,0.6082829611011853
4062025,15.680889017436852,7.871522490960193,6.801905923647222,92.60077698493393,93.08157671868712,88.42074495197623,0.6084140847204885
7050621,20.865683594555787,13.51684772112839,12.787772430849516,90.66391183298873,92.10964687319031,90.09708661391942,0.6084963787901113
2204345,9.462546595863541,6.870235957861564,5.209143010258902,94.8547798087535,95.13518115998646,91.63246462450864,0.6085288867599509
2005564,15.96245262582778,9.387302480849362,8.119907523387011,94.41416253267316,92.10998686283291,90.77202111857024,0.6089416053909721
2221958,10.596109544887714,8.332260000694573,7.294542511275051,92.83981348147942,93.7061197767041,92.76651981042524,0.6092705492125824
2230060,15.736452104900577,9.80339555657944,8.527857321108364,96.08971482989553,94.2201075670354,90.54964344629167,0.6097433094739076
2234043,22.019619813427376,12.601829810673388,6.9625789945736685,90.80603206170238,89.89856578921534,89.30965784252345,0.6097693059116036
2014244,12.815702747258674,7.971453462972961,6.395945253648317,93.71988578858766,91.75105513481617,87.99322089221943,0.6097885101186192
2232426,10.755461189306818,8.47575784821841,6.4229013955948515,94.80282278121234,95.10600614804335,94.44101722025225,0.6097962054860462
4312650,12.885565913805776,11.87452199318304,11.070516945641256,92.74818287454502,91.94028387648149,89.9504703757496,0.6099970982768368
4115402,19.91260052423802,18.040076095926292,11.855385779668985,93.03903446333167,92.42363938342692,89.76981393001644,0.6100519703118935
4311536,20.2065512818851,12.704681518587654,7.9429513157504275,91.58739451381742,92.46918885320207,93.95784462785014,0.6104732193603053
4317768,14.756759054301266,12.902139473884162,8.148968382070045,95.49536763917891,94.7034779248112,89.75169216568807,0.6105549141080041
1503021,20.459394995578485,17.282150126590906,10.545925638917042,92.00060906255368,92.4661446741624,91.83229474144044,0.6108085453885268
4323377,15.719745474078094,11.6170937453198,8.17334623354714,95.95129219339474,95.77841700867549,91.02385769392453,0.6108563507583612
4100693,19.526341825972068,17.723814418094594,12.586763509623685,90.4121604869703,91.6819584590019,93.37200614863131,0.6109054125267099
4029013,12.44611935959099,9.93341102504743,8.104574991975992,92.21338775068838,91.73274106697657,94.14481115048868,0.6110192581981407
4076777,24.322195109857493,9.41313237397177,5.9380205405060575,93.60084514003667,85.52545919233123,92.57433074954676,0.6111430529032776
2218932,18.356683939114074,15.732232065050102,9.570704820408395,92.56643400907996,93.43825632744112,91.83518068510286,0.6113213383367448
4028043,11.229896385729656,8.943659892198504,7.007320384206136,91.68101872899133,93.86571501025612,89.65748166688512,0.6114142519313519
2213798,16.1115074789342,14.661325898305385,12.981393045526472,88.92281137890888,91.74221394781205,90.84162507773908,0.6114575676392537
4079154,25.014503293882456,13.113125750582698,8.398737460350755,95.02037134652532,90.0908830407305,95.39357174660465,0.6115203171290017
4066430,16.321099058569256,13.080189663466738,12.226126742405402,88.85521931326636,92.9146670635883,92.2275405500246,0.6116789369085969
1504324,12.22916764204847,9.279002225474674,6.97116365212758,92.70419727391834,92.66890622559959,92.16360446808804,0.6119529772083327
1517637,11.596681209915365,10.244448073361854,6.926899758828289,92.61936781921072,91.05924043149886,97.96657745178781,0.6121771688661342
2216739,14.326437990977105,11.803043320723468,9.118646404338472,94.95592769906244,96.43221575125716,90.80520308354,0.6122235956061322
4062025,15.681171554889167,7.88347402003847,6.796823228626952,92.74709298901772,93.06254408465232,88.38659789179044,0.6123552625188827
4024122,10.539008283275066,9.294605351738056,6.128644113060033,94.67119821877776,94.79046274938166,98.63280211808359,0.6124144065424261
4078362,16.51602788444466,14.371123127101756,10.690480854000848,95.69656542665423,99.30002875101594,88.7485739533316,0.6125331523702295
4337990,24.126523797899704,18.54470148895628,10.057628734099094,93.73088289044497,89.58839399634259,93.11552625981402,0.6126411443953879
2100465,21.287684850783737,12.09592973050935,5.48089499326542,91.77150496020585,83.70310079696064,91.14809506100258,0.6126852909392659
4000838,11.757955842779237,7.605823325161525,6.392008412024766,92.89856820928829,92.57793790002927,90.83711538489389,0.6126948164955798
4108262,23.238110877791247,8.16826862811103,7.362321528592471,93.46528546496933,87.73306678508561,82.80476832055909,0.6128014254641874
4505961,9.549570588239087,8.37055184015321,7.504124536706015,92.19906382571303,92.07046307562135,91.95478347107098,0.6128455022687632
1516459,17.430556294512193,9.787637469022545,8.801321348477074,93.9186407650784,91.67128277479331,88.55823863665282,0.6130336962980032
1517801,12.573358323984369,10.87162980202961,6.183028223783397,91.00132418197619,88.21879006671816,92.36668714487922,0.6131099660309515
4109797,14.789396741718674,11.748127400075292,10.007347769921154,94.03367160908833,96.38761876263338,90.19742773529327,0.6132466232194366
1512065,10.98963999480983,9.159058388325185,7.089455781715629,93.54389404651575,95.58380597063524,94.82006456929525,0.6132487279696244
2233584,17.476662579204852,14.873792466248045,9.806597337819358,90.38209988185643,91.88160286246773,102.88342887096611,0.6133787745319468
4321794,14.75278321095715,13.327229562003884,11.742325324736806,95.70386573491183,95.97808530984942,97.13960699709648,0.613449146496365
2219255,15.878214114462295,8.522749693606256,3.6884599215862934,90.56811645658917,85.36655773700626,88.8715484316508,0.6135516749696307
4314397,13.73640694186353,10.47383652106748,8.964768259188372,91.99073534310597,93.53380250289506,91.61563033616807,0.6135990103716157
4023348,10.750493943168218,9.372833583486024,8.184101851302527,91.40287237849238,92.14296288272213,90.05923632012035,0.6137752552620381
4328061,11.900575968162379,8.536149066055673,7.718157522066994,91.60371458962162,92.75334245773573,90.52002821088999,0.6141789572407793
4313564,14.989902954870491,13.033106883874682,12.35026679943989,88.6532653175726,90.39748347047961,90.40401391390459,0.6143159253297601
4023133,15.83993107300848,14.721544936638113,7.915703209772951,94.57907734211761,92.14656291216136,90.17463579834,0.6146132843534178
4086104,16.018716795160824,11.06645660015108,9.55026315875443,92.74713830670663,94.15266013124392,92.04090027476965,0.6146973041821289
4312104,12.60865403090964,12.113031228471144,11.862881899180318,94.69100281278104,91.3722191941498,89.72911344082449,0.6147343180615507
4026449,18.31609847456641,9.46079182929733,6.850510084552345,92.1501127011597,91.37470387339629,89.41546001078572,0.6147777805841939
7015473,11.537582243981864,8.163012479652727,7.406634019655842,93.09404340347167,93.62700942303915,90.98613892639061,0.6148031918208007
4114811,19.764775446153912,12.157230989143951,5.911542437341377,91.50933510210982,87.13627775391949,90.2322986683499,0.6148417971107834
2207049,12.628461898582065,9.740802810290887,7.3189233936741935,93.80271160266236,92.54620078260525,93.94007196378219,0.6149811494416364
7219940,19.44894510845524,19.62387905669242,9.408369060867411,92.190609907509,90.04784803067595,121.2357349810031,0.6150945134514789
4117838,18.626140079056636,15.823069865673638,12.30351981367804,94.26966414036006,93.86541815061958,88.98032766464831,0.6151154365288379
4336506,13.61199565048876,12.366511738033275,11.379552121490399,93.7320943315115,91.4904917790701,96.66308220154848,0.6153592006211885
2216401,16.190572658833844,8.58462155081084,5.335616877543912,92.71359155647913,89.94215516182761,87.63445615600943,0.6154027215812312
4062689,17.432928467365517,15.705456391783414,14.027919793207733,93.20213710188925,92.55453342318599,92.50843665613185,0.6155166205594399
4002027,12.435210559687924,9.474618770481861,8.546760154701847,91.39701746998969,92.14349975151109,90.00497539977806,0.6155208178361333
2238882,18.08173720784309,6.4771093891092075,5.613158004854136,95.84827726002304,95.01672001826086,88.10307684228675,0.6156403853139385
2233213,19.41291166346097,10.79903902696214,6.9100487818491265,94.61632570853882,90.55975599722721,93.57614627970464,0.6157699424193818
7224328,13.581860773023926,9.154239577638418,8.441147463805992,92.62444317454617,93.20579406998878,90.4531937952534,0.6158173362410573
4117161,11.776882740111247,8.800506451517537,7.7766204428115016,91.7081874014968,91.89133203271894,90.68206672530548,0.6158315823005985
7037215,18.544493245962624,13.828430721566532,12.788283212501739,98.45411642131546,91.90564928317357,91.7918384076904,0.6163165865164909
4102576,12.009599003495312,10.431486471447922,7.76335321167402,92.89946282809012,91.06877478894017,92.42098270805677,0.6165255690397641
2013476,12.384784108524071,8.932571365139161,4.17513401577183,90.6345700239584,95.06306458402099,93.95321360289007,0.6165389177986007
4023288,12.223291779770296,9.24099626643593,7.325941961466207,93.01459283128112,93.5104237711969,92.5918531180915,0.6166961744698248
2214218,10.855219205346382,8.759870943314839,6.4859636900856295,93.39474975054351,93.42287797157307,92.01888610393168,0.6168338281981682
2202546,10.71310665168382,9.501134683303324,8.06597356427648,92.50998222483423,93.40016645713635,90.8875550920991,0.6171222704819805
4025476,11.761008416818088,8.145763583253999,7.1974024450193,92.85791923197415,93.33846330220145,91.20972265797356,0.6173057857745413
4321979,15.17887843004368,11.945419305851303,7.204229000899683,93.62737759828782,92.62107712280216,90.51241571440289,0.6173160049926001
2201386,12.22225603739872,10.854278366322218,8.197075211912566,92.00527326279784,91.08381862101702,94.89242737441013,0.6174099922144781
4101482,14.186601792231055,9.851623490863298,7.703798478336983,92.68655366811448,92.80289568568254,91.13868400081672,0.6175076127824399
4000444,18.647896245012806,17.533323501179535,10.646318680660887,92.63491328407115,93.00936230336514,89.55896927093013,0.6175481753138423
2000302,17.18163363307679,15.937835113777666,14.331380030139865,89.38439782830554,91.77767952505154,90.16104884233509,0.6175519411960926
7204616,18.674215921316833,6.577573616433778,5.229059008740501,97.68677956540311,93.14303236884395,87.94992238397695,0.6176484348195728
2235651,17.51349863041513,10.016401650461356,8.806502668915625,95.62697189796457,94.8474323324781,90.95012653506852,0.6177853971884985
1503418,17.792503416874982,11.966377968083625,9.611621826345253,94.71365674210077,93.87063016131839,91.07700290610588,0.6182774286057388
4024757,13.851931864847904,12.312937867262344,11.317880206348475,91.21812839480576,92.80634121476868,90.95661531824479,0.618334428130906
2001282,17.563458088624486,11.30181033295948,9.548003223316966,93.98201470748835,92.69460542616459,92.58381477342789,0.6185791745455511
2236217,15.32779062186347,9.309664401409925,5.773035739075635,92.43776231230144,91.03281046133512,89.35170193456403,0.6185949896964771
2018371,11.972519871405428,9.474458964870804,7.531503167835753,92.87641176627126,92.65794832709244,92.03707490572974,0.6186121616388518
4112146,23.574412600840542,11.656978681599034,6.906823922588358,93.06216134184034,89.91786585283391,89.76088958165894,0.6189804178588616
4022135,12.175624839405899,10.108482459783469,9.30304081692759,91.98186302883602,92.77678224614796,91.48241810061987,0.6190954594429373
4022680,11.925786846662783,9.056403561200367,7.789695236349818,92.93422581139623,94.76024389723449,95.23056918237528,0.6191577751337368
2220912,19.545856519617463,17.489849005909267,9.641574109184027,91.90285859594627,92.99828729932248,92.07677648110793,0.6192721907499681
2206756,18.299891739350517,16.555322076591608,10.031679708621766,91.08328537146751,92.76036745799178,94.62300914519896,0.6193577563457939
2013904,16.284148661437595,14.490330714806015,9.381624638877177,92.9680432608717,94.45854398776504,92.04451813829816,0.6193757745524149
4086743,14.717505718854605,9.591808107522706,7.412136741820346,92.82215263956542,93.33571436275957,91.28039077766958,0.6195657444326315
4069558,19.59081767286796,10.441937177975275,5.963052042497285,94.18865599755625,88.10709107594555,89.68559704870023,0.619702584430073
1100197,17.57093511483424,10.748151796178256,6.765732773329269,91.90114377815435,90.84930213731886,91.34308186716511,0.6199383867748416
4024566,24.701043225332256,8.580683844544666,6.357838895108698,93.4171148742088,86.65489924115705,89.8226156412175,0.6199993447398164
2001243,12.629468782922425,8.778316302305724,7.1816258123328005,93.81491246987781,93.10477398650353,91.83362238422377,0.6200545355664069
7112513,17.914272172279265,10.179428701751155,5.207855296573218,92.34751870176561,86.03646752768073,88.84582883681503,0.620185999964928
4075297,15.324396104732626,13.641163364827996,8.649193737030055,93.94032722845465,95.50911610465366,90.25867683999428,0.6202123688691772
7153335,14.189614728677709,12.927208595380499,7.47012633930027,91.95314804504865,89.89469606500717,107.50007584501664,0.620564079238165
2205550,11.299347451569412,10.127492081431171,8.919635040352581,91.87255936589511,92.15517794560637,94.11943820973273,0.6207240262355929
2014237,9.511271356465352,8.379831787842823,7.020132962299911,92.69152726871651,93.2698245478028,92.0244080936463,0.6208753398527785
4307732,15.01169375166663,12.169566231642744,9.263857715331383,98.60695119026506,98.72039279720791,89.46197086047286,0.6212304721965421
4077042,14.525829513105009,12.900945951349023,11.431083033265125,92.22224207439425,94.92028252689617,89.45157773379401,0.6214869804805767
4000648,21.612689920220692,9.005662200870567,7.386662225066561,95.75768602918873,90.57439448755169,89.2824057429699,0.6215429197648566
4111862,12.586243386802812,11.47239714821924,10.416302576877545,91.86158189598018,89.92147504661028,90.63984566949398,0.6219978783262909
1543056,11.183434059125199,8.985453411773623,7.352952743412406,92.5155949081885,93.74397046589489,92.42600007692083,0.6223167614572187
4031896,16.186377634907764,13.754416958515723,9.971249884062205,92.78058778054549,95.92305423183672,90.85457010415737,0.6223510654660416
1502280,10.915322768097846,9.844975027791593,8.201472243623341,98.2635941883624,100.19133507110128,99.07267462463743,0.6223985332335051
4075543,16.93650398490793,11.19737701185475,10.094304288703457,91.65625239426002,91.80119593801483,91.30031747166845,0.6225073107674354
4026436,11.80461241174874,9.757998846928828,8.915114881599647,92.56252961867422,92.9641206863841,91.28604483771018,0.6229321102356399
4028474,12.13647094266809,8.73572557345299,6.815538510347478,93.57953084409192,92.91456513664946,92.48870147422484,0.622975294455319
2015588,19.211687627927244,8.139657679860942,6.2936784007524,96.1045379998541,91.70651047480828,88.13187072955094,0.6230422029006127
7150660,13.125776425122023,11.176918810803064,5.61315736879912,91.23808876571617,90.19848590195976,91.77634950405734,0.6231576130727345
4105326,10.131649806272826,8.499430011880895,6.433556675235719,94.56111254210454,93.60135872628555,92.61187899747945,0.6231597654211961
2103481,8.71376949809533,6.444356659397426,5.139970496408364,95.31580860181387,96.41273282999111,92.97762636282202,0.6233615512525714
1508739,11.200797590918391,8.857698135728787,6.847288569151613,90.67730252014015,93.0830404854512,89.18363613085103,0.6235038877644096
2004389,23.263183900268146,9.709467829534383,6.911658396682316,96.18078422858683,87.94159215283626,87.08093356780435,0.6235826926417369
2011306,16.444048422226526,7.502247052566609,6.482699738921687,94.26961457125456,94.27225035012351,90.62600909073036,0.6238410137452248
4031559,13.5301047128395,7.751856157549511,5.906331317046225,93.15544685820282,92.54183971523405,89.64734456540538,0.6238962232089755
1542786,12.360933907653473,10.680978179891344,8.908746909874532,91.74293664624699,92.01260532286864,91.2748231930024,0.6241208544554454
2214434,12.03727143849741,11.175079847776024,7.754307883737884,93.19551971833515,90.29869801329758,94.45452453277682,0.6241453425783993
2233963,32.61101136868092,10.542539509640108,4.11515119002945,94.91174545544878,61.657584611676484,94.007416381469,0.6242948187725501
2017593,17.37564659847483,9.846718782373426,7.132080481496806,95.4410064684056,99.48373322144167,95.14955936210433,0.6243082759722128
2239771,20.424863197845532,8.596081235530859,5.152338458051306,95.69235873137262,85.67221163154686,87.97195246645559,0.6243945336981871
1518625,9.979703864783962,8.892786663662491,7.959218211671708,91.55924828610428,92.84007672625934,90.9528458895356,0.6245640648636398
4000703,22.744417048048398,7.071494175439792,4.996328384749433,94.23231730813144,86.07995893868947,83.02440344386689,0.6246343013558286
4061827,18.306042691643288,12.247614974604064,11.306704445171635,92.0999289328374,94.02533439585535,90.70423257663379,0.6246989586999179
1100626,19.746180833425274,17.127778670736138,9.364327108667979,91.99233420529853,91.84340770050706,92.34513927482828,0.6247258145299641
2205289,20.07601873128053,12.123636514392269,9.177022462578366,93.65963855239647,93.60887958935663,91.87370689912582,0.6248707762933707
7151483,9.33703537843808,7.934808062774359,7.129962868355834,96.0031742971303,97.21063934652481,96.34659243769414,0.6248831713101546
4314534,17.668500990008493,11.923056300801047,10.737119434270712,99.48157444343917,96.88718105260764,90.67998143751834,0.6249066153620042
4027140,21.72479769738044,9.584075194985799,8.019504404252515,94.04630387586379,89.81635327973734,89.00880362148112,0.6249981966024334
4031559,13.394536977609176,7.735955660877974,5.90883020147068,93.10928215320907,92.43552692460149,89.5042958596151,0.6251075349761461
1520025,25.02700279321873,12.020502421557,9.459771685701812,93.45694006619733,89.64097137036794,91.16014662225585,0.6252368401711571
4022710,24.638499573886737,7.880415515789378,7.426798867728485,95.22476773223723,91.52117852787956,89.94609756300001,0.6255300717394943
4074112,12.636253992344075,12.06627847428382,10.768999656369424,101.44333302049259,99.37318413050048,96.76231162293612,0.625549476485021
4028248,13.275313849590917,8.479085381087291,7.858766130897,93.05333313730311,93.10931733950697,89.81727679626735,0.6256277414453081
7215312,11.133087696582498,10.391202664203092,5.9718019727248235,92.43499473023286,90.73548233699485,89.3344410798634,0.6258446869784008
4308323,22.154892119649197,8.795995054068207,7.716929813589674,93.8490405092812,90.70363545151109,86.94900166756737,0.625926599671864
2230087,13.908151065698242,11.426251372571725,8.742510062108082,93.73243050903834,94.27526799542972,91.10439631750337,0.6260860491991619
2238673,17.336851266700506,11.426662636824727,9.869312026138841,101.8802479813132,97.44613638371419,90.90065400103899,0.6261366168015712
4105632,12.271636270019286,10.009299060475726,9.413029430758808,93.23515017659663,93.9261553364154,92.44025899496293,0.62626427067421
4001610,24.359845003315343,7.828434798291538,6.945645784265538,93.70226491926597,88.50464075604798,84.26961602918718,0.6262814807599364
2019771,15.99563258918642,13.689762788646652,8.62442741815427,95.41817539206177,95.57649454334157,90.06040347346134,0.6263195089226599
1517491,15.742995152501724,14.466375922339912,13.616306730943794,88.6662822331632,90.91936667646495,91.91940317056022,0.6263234260537037
2102968,25.939076686190816,11.03552512314564,6.7480799424282365,92.91118679753953,88.07261151517783,91.05028283567499,0.6267977950658061
4029180,12.676765550616562,11.042893521454946,7.852994055118672,92.36765112050921,90.41418701991462,91.82400835486325,0.6268911031115475
1519243,23.895988496989613,15.872686532406462,8.673846400066608,91.63333345153319,89.88797448117207,94.05223566925554,0.6270595498035084
2210235,13.610621322369985,11.19110726950107,9.729145982429468,93.5600435182679,94.49355102576367,95.81267444058831,0.6271974018965183
7212026,11.17875094001559,8.283722783725795,6.1328296641787965,93.12374901803611,95.05703183012494,92.44157840013284,0.6272498817051476
4070429,17.575674436379973,12.416764733784339,8.952889995973022,99.25210319386225,96.62220418549143,89.61676729706477,0.6274220331610836
2001260,16.509134788219672,8.693205563323255,6.098068742211363,92.42164254280586,90.41447968922515,87.63421981569763,0.6274591652169799
7202384,11.655686639629184,9.743143737482372,6.111234478860116,93.09027047972748,93.4575108049081,92.53370581285321,0.6275562710885998
4070474,22.52833880144497,12.222916062054415,4.370041150922084,88.21676044021824,72.1047728767099,88.28141276710033,0.6275978631497495
1502962,14.059761247810444,7.60272961398502,6.8147226598556125,91.2398534855882,91.44297500365738,87.00591287753593,0.6276805296883893
1543438,20.446075141917134,11.946221015275562,6.294494659760076,93.9891816007716,87.15919738518008,92.79489560187577,0.6277464910713971
7052332,16.104561510374396,15.414321546031573,8.84705529952045,87.85388735138585,89.78685069597499,107.8754570751715,0.6277560838318127
4510355,15.1583457019947,12.685294700846693,6.195180444977013,95.36601316184624,92.4404511723156,94.91182744980455,0.627791796318944
2018544,15.673286694693818,14.0613577994842,12.879706276758897,93.14720250063593,93.06499004271902,90.54313451096193,0.6281887906193904
4344693,20.65877337050521,12.572710463072484,11.515488371234069,90.70940342761271,94.08023479710029,90.12025641942853,0.6282294239029486
7016367,16.704681234693727,15.397884654821803,15.037262946512456,89.98176599745888,90.62099050670305,90.09092848060173,0.6282571771966886
8000191,11.816309612351501,9.24459946867159,5.957252065176574,94.16355673344393,96.0538756345506,91.8532524643368,0.6283221528554931
1504256,19.021550947933275,17.6114246011287,15.774527005478662,93.4065363229306,90.57862469384878,89.61270571085296,0.6284162411112969
2014044,17.307112544409783,14.042062581810052,7.919654324517586,93.90615538111958,92.39523339019553,91.65362063961976,0.6285002595074299
4070877,10.018811780152793,8.818395534707212,7.352335155965994,91.14733353396491,92.33719087235711,90.9409493149995,0.6287188748759215
2202341,24.790002198557804,9.473026622814144,8.521373911784847,92.92967765568406,89.07398217810302,89.35372671500853,0.6287494941396742
4344928,15.997384993244273,14.051348846073406,10.517533397012734,100.96825081220527,100.4619685372185,87.47393139294839,0.6292361867181954
4023724,14.001749456801187,9.927689802612289,8.149717818116804,93.27445466878991,92.95544215179785,93.01267848851512,0.6293827869322002
4061019,14.985229312647848,13.375484138049341,12.47166398190708,89.01581450005105,91.16595823765005,90.26511975855789,0.6297330270771122
2235056,22.170563307875398,12.161831459905692,8.272872110710999,93.69050764727126,93.96710671705328,92.8863986728673,0.6299119391956847
1501945,22.711375167878725,14.528946778223634,8.126908807648762,93.33692333149428,90.07728057545951,93.9403221757097,0.629928030939813
4333719,20.083654652174765,16.748337836734834,9.103317244311414,92.10621550560103,92.330787185351,93.49941870923506,0.6299329422531098
4078232,17.383600612834865,15.383235306189645,10.24794654588794,92.38718497416077,94.96998413439263,91.80091642586625,0.6305591087026045
4115248,25.1973046054994,11.408619433439934,10.564061306151252,92.47215258635144,88.72847615879923,89.54282907802177,0.630568509971793
2200058,20.547303503331108,7.8264626525640315,6.464709417357746,94.551941027206,89.2897081932437,86.78989894927467,0.6305685806401378
2220535,11.976316923066578,9.148627016671147,6.921945162773424,94.39705009611397,93.63132013088968,93.43241534611924,0.6306287139742479
1544789,18.369297919228625,10.490706658725562,6.816619039266686,91.98034992929081,90.34612501814199,90.94306668883937,0.6306356482619834
4072218,20.52505352733522,15.860721171464197,11.442187690532176,91.42539522161614,92.50097618683606,96.27141218691743,0.6306954861379537
1542606,9.713194372481485,8.65271903820522,7.649000296922195,91.5644148008156,93.03802752323,91.61666484363171,0.6308509758866127
7014891,9.465558181317745,8.227700271084279,7.043029494767591,93.08039476014835,93.96380777312672,92.59656736909731,0.6311609213281276
4504926,15.031434870363988,12.826268959382979,11.337929444358277,92.53939595448513,94.11806028264873,92.9721162037811,0.6313035509656735
2202359,15.964715937744906,8.9736619234955,7.109034861633537,92.64299283505892,90.03582516326334,88.47379010359813,0.6313448207137294
4065879,19.044655030626977,11.5178698776505,8.595495490643291,93.94651279297938,94.74695867354815,92.05271994624087,0.6313610778897121
2230675,11.662836843841946,8.738727178737081,5.640681673221369,95.02040193722195,94.39716290599395,94.04959872900224,0.6314674394728997
4062963,11.668435724681363,9.9515378216795,8.699635461224611,89.3885299419743,89.09177058730617,90.19324169632915,0.6314971789020768
2017751,23.552007172781174,11.683910015732872,6.830653398809123,92.74468890207358,88.44147232932288,89.1223104327604,0.6315594853253649
4342232,10.269107268032169,9.269027304883245,7.921126336318701,95.06317062761286,98.02539604635683,94.99896043264273,0.6317457752109947
4070877,10.081625464227017,8.814114363311388,7.34747949335953,91.29255396010835,92.40876615595359,91.04954565544078,0.6318073969375938
2103566,12.537921126495608,8.533155036256975,4.881118934279959,92.81821816592473,93.36755298385644,92.70447614365328,0.6318602810221441
7055127,16.07961414622909,8.701710539341494,7.542182045183823,94.61245507702364,91.56821826748494,89.54584947271911,0.632267412137689
4083858,16.05331579569855,10.934457677692079,9.799409938342912,92.75745996055971,93.39122915460739,91.54757244996186,0.6325585623677141
2220837,12.234915804146022,11.669741291174535,10.842656718523148,96.25878790034989,95.0468054897201,93.51256793400601,0.6325632222337954
4104257,12.46233257244265,9.487637652925676,8.390737914633748,94.92655654373084,95.80882524997715,93.58917689665522,0.6326931611771679
2231597,11.218809208683469,9.243428811131327,6.310849716061159,94.72187581779717,94.53694164181599,95.78330246529181,0.63279121925973
2241794,10.665686130510265,9.061441600737815,6.880323577825559,92.20079506105402,94.42070067475052,90.9189519055801,0.6329510141984109
2008378,21.096007382351782,12.971826648649143,7.831961732903435,93.01560613157473,93.170517932643,92.13863841117916,0.6330163834659144
1100280,10.339515798459026,8.45602287799417,6.784047525514535,94.62146748925727,94.35123374292591,93.52060073968397,0.6331160809470813
